0.00041395373593410245,-0.0016005563733251097
0.0,0.0
-0.0033972549871179873,-0.02854830438634942
0.00041395373593410245,-0.0016005563733251097
-0.002781371830083587,-0.040657860388081786
-0.0033972549871179873,-0.02854830438634942
-0.0021654886730491864,-0.052767416389814144
-0.002781371830083587,-0.040657860388081786
-0.002881677478082995,-0.047800649095243085
-0.002781371830083587,-0.040657860388081786
-0.0029819831260824033,-0.054943437802404384
-0.002881677478082995,-0.047800649095243085
-0.005385214842899119,-0.04338832695563599
-0.002881677478082995,-0.047800649095243085
-0.006305952032222382,-0.037977404485119694
-0.0033972549871179873,-0.02854830438634942
-0.009313301035692103,-0.03965998767556285
-0.006305952032222382,-0.037977404485119694
-0.00788895367093489,-0.05014314531285802
-0.009313301035692103,-0.03965998767556285
-0.012647481639468517,-0.04012318731668043
-0.009313301035692103,-0.03965998767556285
-0.014136662068772196,-0.03618420248058529
-0.012647481639468517,-0.04012318731668043
-0.02507347442776732,-0.03614075851408417
-0.014136662068772196,-0.03618420248058529
-0.012704796492897604,-0.012860581024842627
-0.014136662068772196,-0.03618420248058529
-0.013053030305648451,-0.040869090934727806
-0.012647481639468517,-0.04012318731668043
-0.010065565131759331,-0.04197750371224329
-0.013053030305648451,-0.040869090934727806
-0.01764304612190408,-0.0420607625050594
-0.013053030305648451,-0.040869090934727806
-0.004311427767019603,-0.05970081828625884
-0.006305952032222382,-0.037977404485119694
-0.004752293002874166,-0.06848866750977013
-0.004311427767019603,-0.05970081828625884
-0.014849389637813697,-0.08056014910529674
-0.004752293002874166,-0.06848866750977013
0.0011819363045855909,-0.07174318363677888
-0.004752293002874166,-0.06848866750977013
0.006173055597789835,-0.07014368646310705
-0.004311427767019603,-0.05970081828625884
0.011095026012106839,-0.09269417739766987
0.006173055597789835,-0.07014368646310705
0.011580859932318353,-0.07046565469932016
0.006173055597789835,-0.07014368646310705
0.015998044994327484,-0.06754329842169303
0.011580859932318353,-0.07046565469932016
0.018954893866747882,-0.07071925754482175
0.011580859932318353,-0.07046565469932016
0.02312232585783719,-0.0721551079047451
0.018954893866747882,-0.07071925754482175
0.04078208367217324,-0.07587067571046233
0.018954893866747882,-0.07071925754482175
9.922727739220293e-05,-0.025552537356789796
0.00041395373593410245,-0.0016005563733251097
-5.8135951878746857e-05,-0.03752852784852215
9.922727739220293e-05,-0.025552537356789796
-0.00013681756651422172,-0.04351652309438833
-5.8135951878746857e-05,-0.03752852784852215
-0.00021549918114969666,-0.049504518340254496
-0.00013681756651422172,-0.04351652309438833
-0.0008906243723548308,-0.04828334942547306
-0.00013681756651422172,-0.04351652309438833
0.0001948906434814809,-0.04909542325106496
-5.8135951878746857e-05,-0.03752852784852215
0.006934703706547727,-0.038022335942974744
9.922727739220293e-05,-0.025552537356789796
0.008685351110747933,-0.044545111942801835
0.006934703706547727,-0.038022335942974744
0.013770180135703252,-0.05049213452915968
0.008685351110747933,-0.044545111942801835
0.004039231319172631,-0.047880785210245046
0.008685351110747933,-0.044545111942801835
0.008423727197408424,-0.03429285689980653
0.006934703706547727,-0.038022335942974744
